ResponseId,CHECK,SM_VOLUME,SM_FREQ1,SM_FREQ2,SM_FREQ3,SM_FREQ4,SM_FREQ5,SM_FREQ6,SM_FREQ7,SM_FREQ8,SM_FREQ9,SM_FREQ10,SM_FREQ11,NSMCS_1,NSMCS_2,NSMCS_3,NSMCS_4,NSMCS_5,NSMCS_6,PSQI1,PSQI3,PSQI2,PSQI4,PSQI5_1,PSQI5_2,PSQI5_3,PSQI5_4,PSQI5_5,PSQI5_6,PSQI5_7,PSQI5_8,PSQI5_9,PSQI5_10,PSQI6,PSQI7,PSQI8,PSQI9,ISI1,ISI2,ISI3,ISI4,ISI5,ISI6,ISI7,PSA1,PSA2,PSA3,PSA4,PSA5,PSA6,PSA7,PSA8,PSA9,PSA10,PSA11,PSA12,PSA13,PSA14,PSA15,PSA16,EMOINVEST_1,EMOINVEST_2,EMOINVEST_3,EMOINVEST_4,EMOINVEST_5,EMOINVEST_6,EMOINVEST_7,EMOINVEST_8,EMOINVEST_9,EMOINVEST_10,AGE,GENDER,MALE,NONBIN,RACE_WHITE,RACE_BLACK,RACE_LATIN,RACE_ASIAN,RACE_AIAN,RACE_NHOPI,RACE_MULTI,RACE_OTHER,EDUC,psaTOT,isiTOT,eminvTOT,nscmsTOT,smfreqTOT,PSQI_Quality,PSQI_Latc1,PSQI_Latc2,PSQI_Latsum,PSQI_Latency,PSQI_Duration,PSQI_TIB,PSQI_TIB2,PSQI_DUR,PSQI_EffRaw,PSQI_Efficiency,PSQI_Distraw,PSQI_Disturbance,PSQI_Medication,PSQI_DayRaw,PSQI_Dysfunction,PSQI_TotScore
R_1XjKKsRKAzZV7H1,2,1,3,7,6,6,6,1,1,1,1,1,5,1,1,1,1,6,2,43,19,30,19,2,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,3,1,1,3,29,1,1,0,1,0,1,0,0,0,0,0,3,1.3125,1,1.9,2,3.45454545454545,0,1,1,2,1,0,12,12,9,.75,1,5,1,0,0,0,3
R_7Vl5tcif2M8wiBT,2,3,3,5,6,3,2,2,3,4,3,1,3,2,1,5,5,5,6,3,21,30,15,4,2,4,2,3,3,1,3,2,3,3,2,3,2,3,5,4,4,2,2,2,1,4,4,3,3,5,2,2,3,3,5,4,2,3,2,4,4,3,4,3,2,5,5,4,3,4,24,1,1,0,0,1,0,0,0,0,0,0,2,3.125,15,3.7,4,3.18181818181818,1,1,3,4,2,0,33,9,7,.777777777777778,1,14,2,2,3,2,10
R_1IczSmffpz9ycsK,2,2,2,7,1,7,1,2,2,2,6,1,1,3,3,1,1,4,1,45,17,25,21,1,1,1,1,1,1,1,3,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,6,1,1,18,1,1,0,0,1,0,0,0,0,0,0,2,1.5625,2,1.7,2.16666666666667,2.90909090909091,1,1,0,1,1,0,10,10,10,1,0,2,1,0,0,0,3
R_61BNVj47kpy3mYN,2,3,3,5,4,6,5,4,3,2,5,2,2,6,5,5,6,5,5,4,12,30,8,2,2,3,4,4,3,4,3,2,3,3,2,3,2,4,4,3,4,4,5,5,4,3,4,4,5,5,3,4,5,4,5,3,4,5,4,5,5,5,5,6,4,4,5,5,6,4,18,1,1,0,1,0,0,0,0,0,0,0,2,4.1875,22,4.9,5.33333333333333,3.72727272727273,1,1,1,2,1,3,28,4,3.5,.875,0,19,3,2,3,2,12
R_1jYVHjNL8WZu5wi,2,3,1,5,1,5,1,1,1,1,1,1,1,3,3,3,3,3,3,43,17,10,16,1,1,4,1,1,1,3,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,25,1,1,0,1,0,0,0,0,0,0,0,3,1,6,1.5,3,1.72727272727273,0,0,0,0,0,0,11,11,7.5,.681818181818182,2,5,1,0,0,0,3
R_1mUGIvgah6CCpld,2,3,1,4,5,4,5,4,4,4,3,3,5,3,5,3,4,4,3,6,10,1,7,3,4,3,2,1,3,4,2,1,1,2,2,2,4,3,3,1,1,2,4,2,2,2,4,4,3,2,2,3,3,3,3,3,2,1,4,4,4,5,2,3,2,4,6,4,3,2,19,1,1,0,1,0,0,0,0,0,0,0,2,2.8125,9,3.5,3.66666666666667,3.81818181818182,3,0,2,2,1,3,26,2,3,1.5,0,12,2,1,2,1,11
R_6adTKMr0z7TKGgp,2,4,7,7,4,7,7,2,2,1,7,1,7,5,5,6,3,4,6,4,17,160,11,4,4,4,3,2,4,4,4,4,1,1,1,4,2,3,4,4,3,3,3,3,3,3,2,1,1,2,3,3,3,3,3,3,4,3,4,3,4,3,4,4,3,3,3,3,2,4,21,1,1,0,0,1,0,0,0,0,0,0,2,2.75,16,3.3,4.83333333333333,4.72727272727273,1,3,3,6,3,2,30.5,6.5,5,.769230769230769,1,21,3,0,3,2,12
R_6oL9ahQACdmYrva,2,3,5,7,6,5,6,6,7,4,5,5,6,6,5,6,6,5,6,16,9,8,7,3,3,3,4,3,4,4,3,4,4,4,3,4,3,4,3,5,5,5,4,5,4,5,5,5,4,5,4,5,4,4,4,5,5,5,4,5,6,4,2,5,5,6,5,5,4,6,21,1,1,0,1,0,0,0,0,0,0,0,2,4.5625,24,4.8,5.66666666666667,5.63636363636364,2,0,2,2,1,3,20.5,20.5,3,.146341463414634,3,23,3,3,5,3,18
R_1Ok6x3YU7UmQerv,2,2,7,7,6,5,7,3,7,7,7,7,1,5,5,5,5,4,6,1,12,40,10,2,4,4,3,3,3,4,4,4,4,3,2,2,1,2,4,5,2,4,2,3,5,4,3,5,3,5,4,5,3,5,5,5,5,5,5,3,6,6,6,6,5,6,6,5,4,6,18,1,1,0,1,0,0,0,0,0,0,0,4,4.375,15,5.6,5,5.81818181818182,0,2,1,3,2,3,29.5,5.5,4.5,.818181818181818,1,24,3,2,2,1,12
R_70NHmD8utpdiMn1,2,4,2,7,3,7,2,2,1,1,7,1,3,4,4,4,4,3,4,45,13,20,15,3,3,2,2,1,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,3,2,3,3,4,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,1,1,3,23,1,1,0,0,1,0,0,0,0,0,0,2,2.875,13,3.1,3.83333333333333,3.27272727272727,1,1,2,3,2,0,8,8,7,.875,0,9,1,1,2,1,6
R_1JLofuZJNF7yxZT,2,2,7,7,7,7,6,6,1,1,7,1,7,6,6,6,6,5,5,5,19,5,21,4,4,4,4,4,4,4,4,4,1,4,4,2,2,3,3,3,2,4,2,3,3,3,4,3,2,5,5,5,5,5,3,3,3,4,3,5,4,6,6,6,4,4,6,1,4,4,28,1,1,0,0,1,0,0,0,0,0,0,2,3.8125,13,4.5,5.66666666666667,5.18181818181818,1,0,3,3,2,0,31,7,10,1.42857142857143,0,24,3,3,4,2,11
R_3OqMFadivfu9S6F,2,1,3,2,1,2,4,1,1,1,5,1,2,2,1,4,3,2,1,5,17,2,13,1,4,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,3,1,1,4,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,4,1,21,1,1,0,1,0,0,0,0,0,0,0,2,1.75,1,1.6,2.16666666666667,2.09090909090909,1,0,0,0,0,1,30,6,6,1,0,6,1,0,0,0,3
R_1QLwOMLl9XPxxT3,2,2,5,5,1,1,1,5,1,1,1,1,5,4,4,4,4,5,3,47,17,30,18,4,2,1,1,1,1,4,3,1,1,4,2,3,2,3,2,1,3,3,3,3,4,4,4,4,4,4,4,2,1,1,1,1,1,3,1,1,3,2,2,2,2,3,2,4,2,3,19,1,1,0,1,0,0,0,0,0,0,0,2,2.5,11,2.5,4,2.45454545454545,1,1,3,4,2,0,9,9,8.5,.944444444444444,0,6,1,3,3,2,9
R_3RZRvwtX1bLKyS5,2,1,7,7,1,2,3,2,3,5,3,4,7,2,4,4,2,4,3,1,17,30,17,3,4,2,4,2,3,4,2,1,3,1,2,3,1,5,4,1,3,3,2,4,2,1,5,4,3,2,5,4,1,3,4,2,5,2,1,3,1,3,5,5,6,2,4,1,4,6,29,1,1,0,1,0,0,0,0,0,0,0,2,2.9375,15,3.7,3.16666666666667,4,0,1,2,3,2,0,32,8,8,1,0,16,2,0,3,2,6
R_1q48WoiVL53Axqz,2,4,5,7,4,6,7,2,3,2,7,3,6,6,4,3,5,6,4,3,17,20,13,2,3,1,2,3,2,2,2,3,2,3,1,2,3,4,2,3,2,2,2,2,3,5,3,4,4,2,4,5,4,4,5,5,3,4,5,4,6,4,4,5,5,6,6,4,5,5,28,1,1,0,0,1,0,0,0,0,0,0,2,4,10,5,4.66666666666667,4.72727272727273,2,1,1,2,1,1,31,7,6,.857142857142857,0,11,2,2,1,1,9
R_7ALhNn7JZYIDlmh,2,4,5,6,7,7,7,4,1,1,6,1,4,4,4,4,4,4,3,7,23,60,11,3,3,3,3,4,3,1,1,1,1,2,1,1,2,1,1,2,3,5,2,2,4,4,1,4,2,4,5,4,1,1,1,1,4,1,1,3,3,3,4,5,2,3,3,4,3,3,22,1,1,0,1,0,0,0,0,0,0,0,3,2.5625,9,3.3,3.83333333333333,4.45454545454545,1,2,2,4,2,2,32,8,5,.625,3,11,2,1,0,0,11
R_5eqJUZbloklXEMR,2,2,5,3,4,4,6,5,3,4,4,3,4,4,3,3,3,3,4,7,7,5,4,3,3,3,3,3,2,2,3,3,4,2,3,1,3,3,3,3,3,3,3,3,2,3,2,2,3,2,2,3,3,2,3,2,2,1,2,3,3,3,2,3,3,4,3,5,5,5,26,1,1,0,1,0,0,0,0,0,0,0,6,2.3125,14,3.6,3.33333333333333,4.09090909090909,2,0,2,2,1,3,24,24,1.5,.0625,3,17,2,1,2,1,13
R_5IFNEHjLBFe7cKM,2,4,3,5,4,1,2,3,3,3,3,1,5,4,4,4,3,3,3,1,15,2,13,2,2,2,1,2,2,1,3,3,1,1,1,1,1,3,4,4,2,4,2,2,3,4,5,1,2,2,2,1,3,5,4,3,1,3,4,3,3,3,3,3,3,2,3,2,5,3,23,1,1,0,1,0,0,0,0,0,0,0,5,2.875,14,3,3.5,3,0,0,1,1,1,1,31,7,6,.857142857142857,0,8,1,0,0,0,3
R_3kgCfcb2jAZuqbC,2,2,1,6,1,3,2,1,1,1,1,1,7,2,3,5,3,2,2,2,20,60,17,4,3,3,2,1,1,1,4,3,2,1,2,3,2,2,2,1,2,3,1,3,4,2,4,3,2,5,5,4,4,2,4,4,2,4,1,2,3,5,5,1,6,1,2,6,2,4,18,1,1,0,1,0,0,0,0,0,0,0,3,3.25,7,3.5,2.83333333333333,2.27272727272727,1,2,3,5,3,0,33,9,8,.888888888888889,0,11,2,0,3,2,8
R_1ZxNQrsVHId6aoF,2,3,4,6,2,1,1,1,1,2,5,1,2,4,4,5,4,3,4,44,14,5,17,1,2,2,2,3,3,2,1,2,1,4,1,2,2,2,2,1,2,1,1,1,1,3,2,2,2,2,2,3,1,2,1,2,2,3,3,4,3,3,3,3,2,2,3,1,4,4,21,1,1,0,1,0,0,0,0,0,0,0,2,2.1875,3,2.8,4,2.36363636363636,1,0,0,0,0,0,9,9,8,.888888888888889,0,9,1,3,1,1,6
R_5qKJvr6JnEIqz4E,2,2,1,6,1,1,7,1,1,1,1,1,6,3,4,4,4,3,3,4,19,25,5,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,3,1,1,2,3,3,3,3,2,30,1,1,0,0,0,0,0,1,0,0,0,1,1.75,5,2.2,3.5,2.45454545454545,2,1,0,1,1,3,31.5,7.5,2,.266666666666667,3,0,0,0,1,1,10
R_5n9j54BFF5WcYTO,2,4,7,7,6,6,7,4,3,3,5,1,7,3,3,2,1,1,1,43,11,20,15,2,2,3,1,1,1,1,2,2,1,2,1,1,2,3,3,2,2,2,1,1,4,4,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,5,6,1,1,6,6,1,6,5,27,1,1,0,1,0,0,0,0,0,0,0,4,1.5,7,3.8,1.83333333333333,5.09090909090909,1,1,1,2,1,0,8,8,7,.875,0,5,1,1,0,0,4
R_7lrL6Imsv5833Nf,2,2,5,7,2,1,6,7,1,1,1,1,7,3,5,5,6,6,2,39,7,10,16,2,4,4,1,1,2,1,2,1,1,2,1,3,2,1,2,2,3,2,1,2,2,2,1,3,3,2,3,1,1,1,1,1,1,1,1,2,3,2,4,2,4,4,1,3,6,3,25,1,1,0,1,0,0,0,0,0,0,0,4,1.625,6,3.2,4.5,3.54545454545455,1,0,1,1,1,0,8,8,7.5,.9375,0,8,1,1,2,1,5
R_3imBwb14SOAGU9a,2,4,7,7,1,7,6,1,3,1,3,1,6,5,6,6,6,6,5,5,20,60,16,4,3,4,1,1,1,2,4,2,1,1,2,1,3,2,3,2,4,3,3,3,4,4,4,5,3,4,4,3,2,3,3,3,4,3,2,2,2,2,2,2,2,2,2,2,5,2,29,1,1,0,0,0,0,0,1,0,0,0,3,3.3125,13,2.3,5.66666666666667,3.90909090909091,2,2,3,5,3,0,31.5,7.5,7.5,1,0,10,2,0,1,1,8
R_6CoS92VUojH9AZz,2,2,6,7,5,7,5,4,3,2,5,1,4,1,2,2,2,2,1,46,15,10,15,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,4,1,1,4,1,1,2,1,1,1,1,1,1,1,1,1,6,4,4,5,6,6,1,5,4,26,1,1,0,1,0,0,0,0,0,0,0,4,1.4375,4,4.2,1.66666666666667,4.45454545454545,0,0,0,0,0,0,8.5,8.5,7,.823529411764706,1,2,1,0,0,0,2
R_13Cp5MakKWmuxc2,2,1,1,7,1,1,1,2,1,1,1,1,1,4,5,1,1,2,5,1,11,15,11,1,4,4,4,2,2,2,1,3,3,2,4,3,4,2,4,4,5,5,4,5,3,4,3,4,2,3,4,5,1,2,4,5,2,5,3,1,1,1,1,1,1,2,4,1,1,4,27,1,1,0,0,1,0,0,0,0,0,0,5,3.1875,22,1.7,3,1.63636363636364,3,0,0,0,0,2,29,5,5,1,0,16,2,1,5,3,11
R_6m7Im9HUEWjgis1,2,2,2,6,1,2,1,1,1,1,2,1,1,3,3,5,3,3,3,43,11,30,15,3,4,4,2,1,2,2,1,3,2,1,2,2,3,2,3,3,4,3,2,3,2,3,1,3,3,2,1,4,2,1,4,2,2,2,1,3,2,2,2,2,1,1,2,4,3,1,30,1,1,0,1,0,0,0,0,0,1,0,6,2.25,13,2,3.33333333333333,1.72727272727273,2,1,2,3,2,0,8,8,7,.875,0,12,2,0,2,1,7
R_5TYGGjFYdj0Th1O,2,3,2,7,7,7,7,4,2,2,7,1,2,4,3,3,2,4,3,3,15,30,12,3,2,2,1,1,1,1,2,1,1,4,2,3,3,2,2,3,5,1,4,4,3,4,3,4,3,4,4,3,1,3,1,1,1,2,1,1,3,2,4,4,3,3,5,4,4,5,18,1,1,0,0,0,0,1,0,0,0,0,2,2.4375,14,3.7,3.16666666666667,4.36363636363636,2,1,2,3,2,2,30,6,5.5,.916666666666667,0,3,1,3,3,2,12
R_1EaEH6ISMnydecu,2,2,3,5,3,3,4,3,3,2,5,1,3,1,1,1,2,1,1,1,18,30,17,1,1,3,1,1,1,1,1,2,1,3,1,1,1,1,1,1,3,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,4,6,4,3,3,3,1,5,3,30,1,1,0,0,1,0,0,0,0,0,0,2,1.375,3,3.3,1.16666666666667,3.18181818181818,0,1,0,1,1,0,32.5,8.5,8,.941176470588235,0,3,1,2,0,0,4
R_3VdiSlzGvaeercZ,2,4,1,7,1,1,1,1,6,2,1,1,2,3,3,4,4,3,3,5,21,0,17,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,4,4,5,4,4,5,5,2,6,4,30,2,0,0,0,0,0,1,0,0,0,0,5,1.125,3,4.3,3.33333333333333,2.18181818181818,1,0,0,0,0,0,32,8,8,1,0,3,1,0,0,0,2
R_7s4hN1YcszVLir0,2,1,3,4,1,1,2,1,1,1,1,1,3,3,3,4,4,4,3,3,15,120,11,4,4,1,1,4,2,2,1,4,1,1,1,1,4,4,3,4,5,1,4,2,4,5,4,4,3,5,5,5,3,3,1,4,2,4,1,4,3,3,3,3,3,3,3,3,3,3,20,2,0,0,1,0,0,0,0,0,0,0,2,3.5625,16,3,3.5,1.72727272727273,3,3,3,6,3,2,30,6,5,.833333333333333,1,11,2,0,0,0,11
R_7TsXItvsji47GNO,2,3,6,1,4,2,5,5,7,2,6,3,3,4,4,3,2,1,6,8,22,9,5,3,1,4,1,2,2,4,3,1,2,1,2,2,4,4,3,5,4,1,4,3,4,4,2,4,5,2,1,4,5,1,2,3,4,4,5,4,5,6,3,6,2,1,5,3,5,5,23,2,0,0,1,0,0,0,0,0,0,0,5,3.375,17,4.1,3.33333333333333,4,3,0,2,2,1,3,31,7,2,.285714285714286,3,11,2,0,2,1,13
R_1gS35fYsQCVNEKi,2,4,3,2,1,7,1,1,1,1,6,1,1,5,4,6,4,4,4,44,15,30,15,3,2,3,3,3,2,2,2,2,1,1,2,3,3,3,3,4,3,3,1,3,2,3,3,3,2,3,3,2,4,4,3,4,4,3,4,4,4,4,4,3,2,4,3,4,5,4,18,2,0,0,1,0,0,0,0,0,0,0,5,3.1875,13,3.7,4.5,2.27272727272727,2,1,2,3,2,0,9.5,9.5,7,.736842105263158,2,11,2,0,3,2,10
R_1U9Gp9Nm6veSCqw,2,2,7,7,1,6,6,3,2,4,1,1,7,4,4,4,4,4,3,1,1,90,12,4,4,4,3,4,3,4,1,3,3,2,2,3,3,4,3,2,4,3,4,3,3,2,5,4,3,5,5,3,3,3,4,5,2,3,4,5,3,3,3,3,3,3,4,4,5,4,24,2,0,0,1,0,0,0,0,0,0,0,2,3.6875,16,3.5,3.83333333333333,4.09090909090909,2,3,3,6,3,2,24,24,5.5,.229166666666667,3,20,3,1,3,2,16
R_3LZl7Rz0x6mC3iv,2,3,2,2,6,4,1,2,3,2,6,1,7,6,6,6,6,6,6,1,18,15,16,3,4,4,2,1,2,4,4,3,1,4,3,4,2,3,5,3,4,1,3,5,4,4,5,5,3,5,5,3,2,3,1,2,1,4,1,2,4,3,6,4,5,6,5,2,6,6,20,2,0,0,1,0,0,0,0,0,0,0,3,3.125,17,4.7,6,3.27272727272727,1,0,2,2,1,0,32.5,8.5,7.5,.882352941176471,0,16,2,3,5,3,10
R_1oHFJGD1U6rA8ig,2,2,1,6,1,1,1,1,1,1,1,1,1,1,3,3,2,2,1,47,14,10,17,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,3,3,3,3,1,1,1,30,2,0,0,1,0,0,0,0,0,0,0,3,1.75,2,2,2,1.45454545454545,1,0,0,0,0,0,7.5,7.5,8,1.06666666666667,0,1,1,0,0,0,2
R_75NEHXEgfnC9epX,2,2,7,3,1,3,1,1,4,1,7,1,5,3,2,2,3,3,2,19,28,5,11,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,2,1,4,2,3,3,3,2,3,4,5,3,3,2,5,4,1,1,1,1,1,1,2,1,2,1,30,2,0,0,1,0,0,0,0,0,0,0,2,3.0625,1,1.2,2.5,3.09090909090909,1,0,0,0,0,2,28.5,4.5,5,1.11111111111111,0,2,1,0,0,0,4
R_329FswcC24kINAB,2,3,5,5,1,5,7,2,2,1,7,1,7,6,6,6,6,6,6,48,32,120,10,4,4,4,4,2,4,3,2,2,4,1,1,4,4,5,5,3,4,2,3,3,1,3,4,3,2,3,3,3,1,3,4,4,3,3,1,5,1,2,1,1,5,1,3,4,5,5,19,2,0,0,0,0,0,0,1,0,0,0,2,2.875,18,2.8,6,3.90909090909091,3,3,3,6,3,3,16,16,4.5,.28125,3,20,3,0,3,2,17
R_7rdF4EHK4DpNScS,2,1,5,6,1,2,6,1,1,1,5,1,6,3,4,5,5,5,3,1,18,60,14,4,3,3,3,3,3,3,2,2,3,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,4,2,1,2,2,3,3,3,4,3,3,4,4,2,3,3,2,4,22,2,0,0,1,0,0,0,0,0,0,0,1,2.6875,14,3.2,4.16666666666667,3.18181818181818,1,2,3,5,3,1,32.5,8.5,6.5,.764705882352941,1,16,2,0,2,1,9
R_3amN8q9JMIGAVV5,2,3,3,7,1,7,1,1,1,1,7,1,6,4,4,4,3,6,5,5,4,90,6,2,3,2,3,2,4,2,3,3,4,3,2,4,1,2,3,5,4,3,5,5,4,4,4,4,5,3,5,4,5,4,4,4,4,5,2,3,5,3,5,5,5,5,4,5,5,4,29,2,0,0,0,0,1,0,0,0,0,0,5,4,20,4.6,4.33333333333333,3.27272727272727,0,3,1,4,2,3,23.5,23.5,2.5,.106382978723404,3,17,2,2,4,2,14
R_1IYLbiIJR1BOlpH,2,3,5,4,6,6,6,2,3,2,4,3,2,1,1,1,1,1,1,2,15,30,16,3,1,2,1,1,2,2,1,1,1,1,2,2,2,3,2,4,3,2,1,1,2,3,1,1,1,4,4,1,1,1,1,1,1,1,1,1,2,3,4,1,1,3,4,1,3,2,26,2,0,0,1,0,0,0,0,0,0,0,5,1.5625,9,2.4,1,3.90909090909091,1,1,2,3,2,0,30.5,6.5,7.5,1.15384615384615,0,3,1,0,2,1,5
R_3OksEeJmLvUB0kD,2,4,5,7,6,7,4,4,4,5,7,3,2,2,5,1,3,2,2,5,9,2,16,1,2,3,2,1,3,2,1,2,1,1,1,4,1,1,1,2,2,1,5,2,2,4,5,3,2,2,3,3,4,4,4,4,2,2,3,3,5,5,5,4,3,4,5,4,3,4,20,2,0,0,0,1,0,0,0,0,0,0,2,3.125,7,4.2,2.5,4.90909090909091,0,0,0,0,0,0,26,2,7.5,3.75,0,8,1,0,3,2,3
R_66aul1sil4mKZod,2,3,6,3,1,7,5,1,2,1,7,1,2,1,1,2,1,1,1,3,19,120,7,2,3,2,1,1,1,2,1,2,1,1,2,2,2,2,1,2,3,2,1,2,3,3,1,1,2,3,1,1,2,2,2,2,1,1,1,1,1,1,1,1,3,1,6,1,1,1,25,2,0,0,0,0,0,0,1,0,0,0,5,1.6875,6,1.7,1.16666666666667,3.27272727272727,1,3,1,4,2,3,32,8,3,.375,3,5,1,0,2,1,11
R_52Sk2VOzPN9ayRe,1,4,2,6,1,5,5,1,2,1,5,1,4,1,5,6,4,3,2,43,17,123,18,1,1,1,4,1,4,2,2,4,1,1,3,3,2,2,1,1,3,1,1,1,3,3,1,1,2,4,2,4,5,5,2,2,3,2,2,3,3,2,3,5,2,1,1,3,6,2,23,2,0,0,0,0,0,0,0,0,0,1,2,2.75,3,2.8,3.5,3,1,3,0,3,2,0,11,11,8.5,.772727272727273,1,11,2,0,4,2,8
R_1V9dlV0wjgy01x3,2,4,6,6,2,5,6,2,2,2,6,1,6,1,1,1,1,1,1,47,13,20,13,2,4,3,1,2,4,2,2,1,1,1,1,2,2,3,4,4,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,25,2,0,0,0,1,0,0,0,0,0,0,3,3,14,3,1,4,1,1,1,2,1,1,7,7,6,.857142857142857,0,11,2,0,1,1,6
R_7m1s7nZSaVYU2An,2,3,7,2,1,5,3,1,1,1,6,1,7,3,4,3,4,5,5,45,13,30,15,3,4,2,1,2,2,4,1,2,1,1,1,1,2,2,3,3,3,1,2,1,3,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,4,3,4,4,3,4,4,4,4,30,2,0,0,1,0,0,0,0,0,0,0,2,3,8,3.8,4,3.18181818181818,1,1,2,3,2,0,8,8,7,.875,0,10,2,0,0,0,5
R_75mfa1PBcqUxpGV,2,2,1,6,1,1,1,1,1,1,1,1,1,4,5,5,5,5,5,7,25,90,17,4,4,4,3,2,2,2,4,3,4,1,1,3,2,3,3,2,4,2,3,1,4,3,4,4,4,4,4,2,3,3,3,2,1,3,1,1,1,2,3,2,2,1,1,4,1,1,25,2,0,0,1,0,0,0,0,0,0,0,2,2.875,11,1.8,4.83333333333333,1.45454545454545,1,3,3,6,3,0,33,9,8,.888888888888889,0,19,3,0,2,1,8
R_7qWHTmPgUtm5sp0,2,2,4,7,1,7,2,1,1,1,7,1,7,5,6,3,6,3,4,4,3,60,4,3,4,4,3,2,2,3,3,2,3,1,3,2,1,4,3,3,1,1,4,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,23,2,0,0,1,0,0,0,0,0,0,0,2,1.0625,13,1.2,4.5,3.54545454545455,0,2,2,4,2,3,23.5,23.5,1.5,.0638297872340425,3,17,2,0,3,2,12
R_38AOXMESRLmTTYm,2,2,7,7,1,5,1,1,1,1,1,1,6,3,4,5,2,2,1,5,10,6,3,2,3,4,4,1,4,4,3,3,1,2,3,2,2,3,2,3,1,3,4,5,3,5,2,1,2,4,5,4,1,5,5,3,3,1,2,3,4,4,2,2,4,5,5,2,3,5,30,2,0,0,0,1,0,0,0,0,0,0,2,3.0625,14,3.6,2.83333333333333,2.90909090909091,1,0,1,1,1,3,26.5,2.5,1,.4,3,18,2,1,3,2,13
R_12gnabrMXK5jsGJ,2,4,5,3,1,5,1,1,3,1,6,1,7,3,3,3,3,4,2,44,14,30,20,2,4,3,1,1,3,1,2,2,1,2,1,1,2,1,1,3,3,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,2,18,2,0,0,1,0,0,0,0,0,0,0,2,1.375,4,1.2,3,3.09090909090909,1,1,1,2,1,0,9,9,9.5,1.05555555555556,0,9,1,1,0,0,4
R_3V3gn18X5NAzsEK,2,4,5,5,4,6,7,2,2,2,7,1,2,4,4,6,6,3,3,5,25,60,14,3,3,3,3,4,3,4,3,4,3,3,4,3,2,5,3,3,3,4,2,2,3,4,4,3,5,2,2,2,3,4,4,3,5,2,5,4,4,4,3,4,3,3,3,4,4,3,24,2,0,0,1,0,1,0,0,0,0,0,3,3.4375,15,3.5,4.33333333333333,3.90909090909091,1,2,2,4,2,1,34,10,6.5,.65,2,21,3,2,5,3,14
R_6d6dRTtfFH4jllf,2,3,1,5,1,5,3,1,1,1,1,1,1,3,4,4,5,5,3,7,21,20,14,4,3,2,1,1,2,4,2,3,1,1,2,3,3,4,1,1,4,3,3,2,3,3,2,2,2,3,4,2,3,3,3,3,2,3,2,2,5,5,4,4,4,3,3,5,2,4,20,2,0,0,0,0,1,0,0,0,0,0,2,2.625,11,3.9,4,1.90909090909091,2,1,3,4,2,1,31,7,6.5,.928571428571429,0,10,2,0,3,2,9
R_31T9rU5A6YT0ive,2,3,5,5,1,2,5,1,2,2,5,1,3,3,5,4,5,6,5,1,17,8,17,2,2,3,1,1,1,1,2,3,1,1,1,1,2,3,3,3,1,2,2,3,2,5,2,3,3,4,2,3,3,4,3,4,3,1,3,2,4,4,5,4,3,4,4,4,2,3,20,2,0,0,0,1,0,0,0,0,0,0,3,2.9375,10,3.7,4.66666666666667,2.90909090909091,1,0,1,1,1,0,32,8,8,1,0,6,1,0,0,0,3
